,Name,Mileage,Dealer Name,Rating,Review Count,Price,Year,Make,Model,Type
2486,2009 Toyota Matrix Base,"81,418 mi.",Hi Lo Auto Sales of Frederick,2.3,(127 reviews),10995.0,2009,Toyota,Matrix,Base
2487,2017 Ford Escape S,"83,659 mi.",Jerry Ulm Dodge Chrysler RAM,4.7,"(6,388 reviews)",13958.0,2017,Ford,Escape,S
2488,2011 BMW 328 i,"126,175 mi.",BMW of Columbia,5.0,(886 reviews),8490.0,2011,BMW,328,i
2489,2012 Audi Q5 2.0T Premium,"119,738 mi.",GTX Auto Group INC,3.9,(67 reviews),12497.0,2012,Audi,Q5,2.0T Premium
2490,2018 RAM ProMaster City Tradesman,"124,949 mi.",Isaacs Pre-owned,4.140820980615735,(10 reviews),13500.0,2018,RAM,ProMaster,City Tradesman
2491,2006 Cadillac DTS Performance,"76,010 mi.","Certified Car Center, Inc",4.3,(350 reviews),8965.0,2006,Cadillac,DTS,Performance
2492,2017 Lincoln MKC Reserve,"120,152 mi.",Serra Volkswagen of Traverse City,4.140820980615735,(6 reviews),13722.0,2017,Lincoln,MKC,Reserve
2493,2004 Volvo V70 ,"93,800 mi.",Chicago Motors Direct,4.5,(46 reviews),7500.0,2004,Volvo,V70,
2494,2007 Chevrolet Avalanche 1500 LT,"95,000 mi.",Exceptional Motorcars,4.140820980615735,(23 reviews),13900.0,2007,Chevrolet,Avalanche,1500 LT
2495,2014 Dodge Avenger SE,"105,699 mi.",Small Town Auto Sales,4.0,(210 reviews),10999.0,2014,Dodge,Avenger,SE
2496,2017 Mercedes-Benz CLA 250 Base,"107,311 mi.",Ocean Auto Sales,4.140820980615735,(30 reviews),13998.0,2017,Mercedes-Benz,CLA,250 Base
2497,2009 Toyota Venza Base (A6),"90,539 mi.",Tri City Auto Sales LLC,4.1,(313 reviews),12995.0,2009,Toyota,Venza,Base (A6)
2498,2012 Chevrolet Silverado 1500 LT,"162,216 mi.",Larry H. Miller Chevrolet Murray,4.0,(578 reviews),12000.0,2012,Chevrolet,Silverado,1500 LT
2499,2008 Cadillac DTS 1SC,"30,960 mi.",Carmel Motors,3.7,(115 reviews),14995.0,2008,Cadillac,DTS,1SC
2500,2010 Nissan Frontier SE,"87,740 mi.",Elite Motors,4.140820980615735,(24 reviews),12495.0,2010,Nissan,Frontier,SE
2501,2017 Hyundai Sonata Base,"95,855 mi.","Duluth Motorsports, Inc",4.140820980615735,(41 reviews),12495.0,2017,Hyundai,Sonata,Base
2502,2013 Volkswagen Passat 2.5 SE,"151,598 mi.",Wilsonville Subaru,4.9,"(1,718 reviews)",8300.0,2013,Volkswagen,Passat,2.5 SE
2503,2006 Volkswagen Jetta 2.5,"57,182 mi.",West Coast Autoworks - Everett,4.140820980615735,(2 reviews),8888.0,2006,Volkswagen,Jetta,2.5
2504,2008 BMW 750 750Li 4dr Sedan,"109,410 mi.",MK Motors,5.0,(6 reviews),7995.0,2008,BMW,750,750Li 4dr Sedan
2505,2011 Volvo XC60 3.2,"97,458 mi.",Indy Auto Center,4.2,(40 reviews),4995.0,2011,Volvo,XC60,3.2
2506,2009 Dodge Ram 1500 Sport,"106,064 mi.",Serra Chevrolet,4.5,"(1,027 reviews)",9999.0,2009,Dodge,Ram,1500 Sport
2507,2007 Mazda MX-5 Miata Grand Touring Hardtop Convertible,"47,849 mi.",Hudiburg Ford,4.8,(45 reviews),14800.0,2007,Mazda,MX-5,Miata Grand Touring Hardtop Convertible
2508,2006 Hummer H3 ,"185,879 mi.",Springfield Select Autos,4.140820980615735,(7 reviews),5988.0,2006,Hummer,H3,
2509,2013 GMC Sierra 1500 SL,"115,425 mi.",Wheels & Deals,4.140820980615735,(25 reviews),14999.0,2013,GMC,Sierra,1500 SL
2510,2000 Ford F-250 XLT,"228,962 mi.",Championship 54,4.140820980615735,(38 reviews),9998.0,2000,Ford,F-250,XLT
2511,2007 Toyota Camry XLE V6,"144,860 mi.",Metro Motors LLC,4.140820980615735,0,8995.0,2007,Toyota,Camry,XLE V6
2512,2015 Volkswagen Passat 1.8T Limited Edition,"87,454 mi.",Vandross Auto Sales,4.140820980615735,(108 reviews),12900.0,2015,Volkswagen,Passat,1.8T Limited Edition
2513,2010 Chevrolet Suburban 1500 LTZ,"167,843 mi.",Texas Certified Motors,4.140820980615735,(0 reviews),10998.0,2010,Chevrolet,Suburban,1500 LTZ
2514,2017 Chevrolet Equinox LT,"100,783 mi.",Al Serra Auto Plaza,4.3,"(1,643 reviews)",13500.0,2017,Chevrolet,Equinox,LT
2515,2018 Toyota Corolla iM Base,"100,092 mi.",Next Ride Motors,2.6,(64 reviews),14900.0,2018,Toyota,Corolla,iM Base
2516,2003 Jeep Wrangler Sport,"107,140 mi.",Randall Motors,4.140820980615735,(12 reviews),12995.0,2003,Jeep,Wrangler,Sport
2517,2010 Acura TL 3.5,"98,923 mi.",Mercedes-Benz of Fort Lauderdale,4.5,"(1,191 reviews)",11998.0,2010,Acura,TL,3.5
2518,2011 Subaru Legacy 3.6 R Limited,"79,943 mi.",Priceline Autos,4.140820980615735,(0 reviews),10895.0,2011,Subaru,Legacy,3.6 R Limited
2519,2017 Kia Optima EX,"98,788 mi.",Five Star Mitsubishi,4.9,(131 reviews),14998.0,2017,Kia,Optima,EX
2520,2012 Buick LaCrosse Leather,"63,790 mi.",Lease Car Sales 2,4.140820980615735,(18 reviews),11900.0,2012,Buick,LaCrosse,Leather
2521,2016 Hyundai Tucson SE,"76,214 mi.",Corwin Public Wholesale,4.6,(208 reviews),14997.0,2016,Hyundai,Tucson,SE
2522,2012 Toyota Highlander Base,"239,508 mi.",BM Motorcars,4.7,(747 reviews),8700.0,2012,Toyota,Highlander,Base
2523,2013 Volkswagen Passat 2.5 SE,"151,598 mi.",Wilsonville Subaru,4.9,"(1,718 reviews)",8300.0,2013,Volkswagen,Passat,2.5 SE
2524,2015 GMC Canyon Base,"185,681 mi.","Paul Miller Ford, Inc.",4.140820980615735,(9 reviews),12500.0,2015,GMC,Canyon,Base
2525,2014 Ford Fusion Hybrid S,"49,852 mi.",TradeUp,4.140820980615735,(2 reviews),14999.0,2014,Ford,Fusion,Hybrid S
2526,2014 Honda Civic LX,"147,770 mi.",Prime Dealz Auto,3.9,(24 reviews),7995.0,2014,Honda,Civic,LX
2527,2009 Toyota Highlander Hybrid Limited,"245,465 mi.",Fort's Toyota of Pekin,4.7,(817 reviews),9000.0,2009,Toyota,Highlander,Hybrid Limited
2528,2009 BMW 535 xDrive,"101,840 mi.",ZM Auto Group LLC,4.140820980615735,(0 reviews),6990.0,2009,BMW,535,xDrive
2529,2013 Subaru Impreza 2.0i Premium,"131,597 mi.",Stop and Drive Auto Sales,4.140820980615735,(5 reviews),7500.0,2013,Subaru,Impreza,2.0i Premium
2530,2007 Saturn Sky Base,"41,711 mi.",Manahawkin Auto Sales,4.5,(148 reviews),11995.0,2007,Saturn,Sky,Base
2531,2011 Lexus GS 450h Base,"88,447 mi.",Automania LLC,4.140820980615735,(26 reviews),12999.0,2011,Lexus,GS,450h Base
2532,2015 Chrysler 200 S,"72,266 mi.",J & M Automotive,4.9,(586 reviews),13995.0,2015,Chrysler,200,S
2533,2003 Cadillac DeVille Base,"150,649 mi.",Texas Drive Auto Dealer,4.5,(170 reviews),4500.0,2003,Cadillac,DeVille,Base
2534,1987 Chevrolet S-10 Blazer Sport,"157,347 mi.",Impex Auto Sales,4.7,(690 reviews),10500.0,1987,Chevrolet,S-10,Blazer Sport
2535,2014 Honda Accord Hybrid EX-L,"125,001 mi.",Hyundai of New Port Richey,4.0,"(8,010 reviews)",14433.0,2014,Honda,Accord,Hybrid EX-L
2536,2000 Jaguar S-Type 4.0,"58,201 mi.",Carfornia.com,4.140820980615735,(1 review),9997.0,2000,Jaguar,S-Type,4.0
2537,2013 Honda Odyssey EX-L,"119,388 mi.",Springs Automotive Group,4.8,(602 reviews),13998.0,2013,Honda,Odyssey,EX-L
2538,2018 Ford Escape SE,"104,359 mi.",Castle Chevrolet of Villa Park,3.7,"(1,142 reviews)",13977.0,2018,Ford,Escape,SE
2539,2014 Subaru Impreza 2.0i Limited,"118,774 mi.",DC Motors,4.140820980615735,(16 reviews),13950.0,2014,Subaru,Impreza,2.0i Limited
2540,2015 Cadillac SRX Luxury Collection,"125,802 mi.",Auto Quest,4.140820980615735,(69 reviews),12998.0,2015,Cadillac,SRX,Luxury Collection
2541,2011 Acura TL 3.5,"139,555 mi.",Car Logic of Wrightsville,4.1,(19 reviews),10400.0,2011,Acura,TL,3.5
2542,2017 Mitsubishi Outlander Sport 2.0 ES,"135,311 mi.",Smart Kia of Davenport,4.3,(290 reviews),10981.0,2017,Mitsubishi,Outlander,Sport 2.0 ES
2543,2010 Toyota 4Runner SR5,"194,620 mi.",Five Star Ford Lincoln,4.2,(966 reviews),13201.0,2010,Toyota,4Runner,SR5
2544,2016 Ford Explorer XLT,"155,908 mi.",Gene Messer Ford of Lubbock,4.0,(830 reviews),14699.0,2016,Ford,Explorer,XLT
2545,2013 Audi A5 2.0T Prestige quattro,"106,541 mi.",AutoNation Audi Volkswagen Spokane,4.3,(216 reviews),14995.0,2013,Audi,A5,2.0T Prestige quattro
2546,2012 Audi A6 3.0T Premium Plus quattro,"99,727 mi.",Moundbuilders Motor Group,4.140820980615735,(19 reviews),10990.0,2012,Audi,A6,3.0T Premium Plus quattro
2547,2022 Mitsubishi Mirage G4 Black Edition,"28,606 mi.",Auto Boutique Texas,4.6,(494 reviews),14500.0,2022,Mitsubishi,Mirage,G4 Black Edition
2548,2017 Nissan Maxima 3.5 S,"114,932 mi.",Springs Automotive Group,4.8,(602 reviews),14998.0,2017,Nissan,Maxima,3.5 S
2549,2012 Honda CR-V EX-L,"127,283 mi.",Select Motors,3.9,(54 reviews),13999.0,2012,Honda,CR-V,EX-L
2550,2014 BMW 320 i,"84,452 mi.",All Cylinders Auto LLC,4.140820980615735,(0 reviews),14499.0,2014,BMW,320,i
2551,2016 Hyundai Tucson Sport,"113,488 mi.",Sumter Cars and Trucks,4.140820980615735,(3 reviews),12988.0,2016,Hyundai,Tucson,Sport
2552,2009 Hyundai Sonata GLS,"131,256 mi.",Branch Ave Auto Auction,4.140820980615735,(6 reviews),4550.0,2009,Hyundai,Sonata,GLS
2553,2012 Ford Mustang V6 Premium,"53,115 mi.",Schaaf Auto Sales,4.140820980615735,(3 reviews),14750.0,2012,Ford,Mustang,V6 Premium
2554,2013 Nissan Sentra SR,"139,767 mi.",Hybrid & Gas Automotive Inc,5.0,(6 reviews),6995.0,2013,Nissan,Sentra,SR
2555,2014 Ford Expedition EL Limited,"157,061 mi.",Devils Lake Ford Chrysler,4.8,(479 reviews),14950.0,2014,Ford,Expedition,EL Limited
2556,2007 Chevrolet Suburban 1500 LTZ,"173,245 mi.",Bomnin Chevrolet West Kendall,4.9,"(4,163 reviews)",6690.0,2007,Chevrolet,Suburban,1500 LTZ
2557,2014 Chevrolet Cruze 2LT,"126,774 mi.",Dralle Chevrolet Buick GMC,5.0,(13 reviews),9800.0,2014,Chevrolet,Cruze,2LT
2558,2011 Chevrolet Silverado 1500 LTZ,"176,788 mi.","Chuck Spaeth Ford, Inc.",5.0,(248 reviews),13900.0,2011,Chevrolet,Silverado,1500 LTZ
2559,2008 Hummer H3 SUV Luxury,"171,549 mi.",Magic Auto Sales,2.6,(194 reviews),7499.0,2008,Hummer,H3,SUV Luxury
2560,2010 Honda CR-V EX,"165,073 mi.",Steven Nissan,4.5,(153 reviews),8200.0,2010,Honda,CR-V,EX
2561,2010 INFINITI G37x Base,"103,702 mi.",Premier Auto Group,4.140820980615735,(57 reviews),12995.0,2010,INFINITI,G37x,Base
2562,2016 Buick LaCrosse Leather,"105,907 mi.",Lexus of Palm Beach,4.8,"(3,253 reviews)",13290.0,2016,Buick,LaCrosse,Leather
2563,2011 Mazda CX-7 i SV,"87,726 mi.",Bergstrom Chevrolet of Madison,4.8,(52 reviews),9368.0,2011,Mazda,CX-7,i SV
2564,2015 Buick Encore Base,"78,763 mi.",Kerns Chevy GMC Buick,4.140820980615735,(57 reviews),13444.0,2015,Buick,Encore,Base
2565,2018 Ford Focus S,"76,322 mi.",AutoNation Honda West Knoxville,4.8,"(2,551 reviews)",12795.0,2018,Ford,Focus,S
2566,2010 Volvo S80 T6,"111,729 mi.",InTouch Auto Outlet,4.2,(26 reviews),8495.0,2010,Volvo,S80,T6
2567,2005 Chevrolet Colorado Z85,"87,680 mi.",Auto Mall of Springfield,1.5,(233 reviews),8995.0,2005,Chevrolet,Colorado,Z85
2568,2011 Chevrolet Colorado 1LT,"129,488 mi.",Auto Mall of Springfield,1.5,(233 reviews),10195.0,2011,Chevrolet,Colorado,1LT
2569,2005 Lincoln LS W/SPORT PKG,"70,614 mi.",Motor Car West,5.0,(22 reviews),8981.0,2005,Lincoln,LS,W/SPORT PKG
2570,2013 Mazda Mazda3 i SV,"109,731 mi.",Auto Boutique Texas,4.6,(494 reviews),7000.0,2013,Mazda,Mazda3,i SV
2571,2012 Chevrolet Equinox 1LT,"76,652 mi.",Premier Auto Solutions,4.4,(13 reviews),10995.0,2012,Chevrolet,Equinox,1LT
2572,2014 Mazda Mazda2 Sport,"132,091 mi.",Columbus Auto Mall,4.140820980615735,(2 reviews),9250.0,2014,Mazda,Mazda2,Sport
2573,2011 INFINITI M37x Base,"118,765 mi.",International Auto Outlet,2.1,(193 reviews),11995.0,2011,INFINITI,M37x,Base
2574,2009 Audi S5 4.2 quattro,"98,051 mi.",Bentley Indianapolis,4.5,(520 reviews),14990.0,2009,Audi,S5,4.2 quattro
2575,2013 Toyota Corolla S,"128,936 mi.",Germain Ford,4.1,(583 reviews),11520.0,2013,Toyota,Corolla,S
2576,2012 Ford Taurus SEL,"130,358 mi.",BMW of Norwood,4.6,"(1,204 reviews)",8487.0,2012,Ford,Taurus,SEL
2577,2013 Dodge Dart SXT,"121,000 mi.","Tim's Truck Capital & Auto Sales, Inc.",4.4,"(1,056 reviews)",6950.0,2013,Dodge,Dart,SXT
2578,2013 Ford Fusion SE,"128,900 mi.",Austinite Auto Sales,4.140820980615735,(8 reviews),7950.0,2013,Ford,Fusion,SE
2579,2016 Kia Sportage LX,"131,210 mi.",Toyota of Wausau,4.140820980615735,(115 reviews),11827.0,2016,Kia,Sportage,LX
2580,2019 Hyundai Sonata SE,"97,061 mi.",Team Honda of Acadiana,4.140820980615735,(3 reviews),14988.0,2019,Hyundai,Sonata,SE
2581,2010 Chevrolet Silverado 1500 LT,"188,858 mi.",Country Auto,4.140820980615735,(20 reviews),12998.0,2010,Chevrolet,Silverado,1500 LT
2582,2017 Nissan Altima 2.5 SR,"83,819 mi.",Broadway Auto Mall,4.140820980615735,(16 reviews),12980.0,2017,Nissan,Altima,2.5 SR
2583,2011 Volkswagen Jetta SportWagen S,"108,870 mi.",Cars Digital,3.6,(18 reviews),7895.0,2011,Volkswagen,Jetta,SportWagen S
2584,2010 Mazda Mazda6 s Grand Touring,"92,033 mi.",Pine Manor Auto Sales,4.140820980615735,(14 reviews),9990.0,2010,Mazda,Mazda6,s Grand Touring
2585,2013 Ford F-150 STX,"116,879 mi.",K&T Car Sales,4.140820980615735,(2 reviews),12500.0,2013,Ford,F-150,STX
2586,2010 Ford Edge Limited,"119,398 mi.",Gator Chrysler Dodge Jeep RAM,4.0,"(2,396 reviews)",10995.0,2010,Ford,Edge,Limited
2587,2016 Subaru Impreza 2.0i,"104,103 mi.",Karma Fuquay,3.5,(163 reviews),12500.0,2016,Subaru,Impreza,2.0i
2588,2012 Nissan Leaf SL,"53,162 mi.",Rusty Drewing Chevrolet Buick GMC,4.7,(166 reviews),7950.0,2012,Nissan,Leaf,SL
2589,2007 Lincoln Town Car Signature Limited,"91,602 mi.",Moore Cadillac- We will buy your car,4.2,(699 reviews),9000.0,2007,Lincoln,Town,Car Signature Limited
2590,2013 Ford Focus SE,"130,000 mi.",Platinum Automotive LLC,4.140820980615735,(2 reviews),5500.0,2013,Ford,Focus,SE
2591,2015 Subaru Outback 2.5i Premium,"121,342 mi.",Cash For Cars,4.140820980615735,(55 reviews),14990.0,2015,Subaru,Outback,2.5i Premium
2592,2015 Audi A6 3.0T Premium Plus,"119,638 mi.",West Orange Auto Brokers,4.140820980615735,(0 reviews),9999.0,2015,Audi,A6,3.0T Premium Plus
2593,2012 Mercedes-Benz C-Class Sport,"125,465 mi.",Legacy Auto Group,4.140820980615735,(0 reviews),9495.0,2012,Mercedes-Benz,C-Class,Sport
2594,2010 Honda Civic LX-S,"121,059 mi.",VP Auto,4.140820980615735,(4 reviews),8999.0,2010,Honda,Civic,LX-S
2595,2013 Hyundai Veloster Base,"77,931 mi.",Auto House of Bloomington,4.5,(22 reviews),11795.0,2013,Hyundai,Veloster,Base
2596,2013 Dodge Avenger SE,"75,000 mi.",Sport Motive Auto Sales,4.140820980615735,(2 reviews),7500.0,2013,Dodge,Avenger,SE
2597,2016 Chevrolet Traverse 1LT,"160,289 mi.",Redline Auto Plaza,5.0,(160 reviews),9900.0,2016,Chevrolet,Traverse,1LT
2598,2014 Hyundai Santa Fe Sport 2.0L Turbo,"113,956 mi.",CarMax Boise (Meridian) - Offering Express Pickup and Home Delivery,4.140820980615735,(4 reviews),14998.0,2014,Hyundai,Santa,Fe Sport 2.0L Turbo
2599,2011 Ford Fusion SE,"128,086 mi.",Bob Thomas Ford Lincoln North,4.5,(133 reviews),7105.0,2011,Ford,Fusion,SE
2600,2014 Ford Flex SEL,"126,401 mi.",Excalibur Auto Group Inc,4.4,(128 reviews),13743.0,2014,Ford,Flex,SEL
2601,2005 Ford F-150 FX4 SuperCrew,"170,463 mi.",Divan Auto Group,4.1,(188 reviews),8990.0,2005,Ford,F-150,FX4 SuperCrew
2602,2008 Lexus RX 400h ,"149,055 mi.",ADI Autosport,4.6,(60 reviews),11995.0,2008,Lexus,RX,400h 
2603,2012 Jeep Liberty Sport,"119,620 mi.",Mula Auto Group,4.140820980615735,(2 reviews),7995.0,2012,Jeep,Liberty,Sport
2604,2004 Acura TL 3.2,"132,216 mi.",MaxxVin LLC,1.3,(12 reviews),2995.0,2004,Acura,TL,3.2
2605,2008 Volkswagen Rabbit S,"47,754 mi.",Oswego Motors,4.4,(24 reviews),10995.0,2008,Volkswagen,Rabbit,S
2606,2014 Mazda Mazda3 i Sport,"140,000 mi.",Barnes Crossing Hyundai,4.140820980615735,"(1,337 reviews)",10797.0,2014,Mazda,Mazda3,i Sport
2607,2012 Mazda Mazda3 i Touring,"114,625 mi.",Small Town Auto Sales,4.0,(210 reviews),9999.0,2012,Mazda,Mazda3,i Touring
2608,2015 Subaru XV Crosstrek 2.0i Premium,"178,277 mi.",Performance Auto Sales Inc,4.140820980615735,(17 reviews),11977.0,2015,Subaru,XV,Crosstrek 2.0i Premium
2609,2004 Ford Mustang Premium,"48,699 mi.",Lee Auto Group,4.6,(530 reviews),8000.0,2004,Ford,Mustang,Premium
2610,2007 Subaru Impreza WRX,"138,069 mi.",Booth Motors,4.1,(200 reviews),13995.0,2007,Subaru,Impreza,WRX
2611,2013 Honda Fit Base,"156,275 mi.",GS Auto,3.5,(44 reviews),7995.0,2013,Honda,Fit,Base
2612,2007 Toyota Tacoma Double Cab,"154,610 mi.",Yalcars,4.3,(391 reviews),12759.0,2007,Toyota,Tacoma,Double Cab
2613,2012 Nissan Sentra 2.0 SR,"94,441 mi.",Ful-Line Auto,5.0,(98 reviews),7995.0,2012,Nissan,Sentra,2.0 SR
2614,2006 INFINITI M35x Base,"151,761 mi.",Premier Auto Works Inc,4.140820980615735,(0 reviews),5999.0,2006,INFINITI,M35x,Base
2615,2016 Chrysler 300 Limited,"90,303 mi.",Auto Outlet of Tacoma,4.140820980615735,(9 reviews),14938.0,2016,Chrysler,300,Limited
2616,2002 Ford Thunderbird Deluxe,"80,000 mi.",South Texas American Auto,4.140820980615735,(3 reviews),8988.0,2002,Ford,Thunderbird,Deluxe
2617,2011 Nissan Xterra S,"103,194 mi.",Tenn Motors,4.8,(56 reviews),12850.0,2011,Nissan,Xterra,S
2618,2007 Ford Explorer Sport Trac Limited,"93,960 mi.",My Auto Inc,3.8,(67 reviews),11999.0,2007,Ford,Explorer,Sport Trac Limited
2619,2011 Cadillac SRX Turbo Premium,"86,060 mi.",Sundance Chevrolet,4.8,"(9,373 reviews)",12800.0,2011,Cadillac,SRX,Turbo Premium
2620,2009 Ford Taurus SE,"124,000 mi.",Big lam motors,4.140820980615735,(0 reviews),4995.0,2009,Ford,Taurus,SE
2621,2014 Mazda Mazda3 i Touring,"92,925 mi.",Boise's Best Auto Sales,4.140820980615735,(10 reviews),13999.0,2014,Mazda,Mazda3,i Touring
2622,2016 Chevrolet Equinox LT,"88,842 mi.",Kerns Ford Lincoln,4.0,(168 reviews),13998.0,2016,Chevrolet,Equinox,LT
2623,2015 Nissan Altima 2.5 SV,"52,532 mi.",Gordie Boucher Nissan of Greenfield,4.8,"(2,591 reviews)",14825.0,2015,Nissan,Altima,2.5 SV
2624,2016 Dodge Journey R/T,"96,284 mi.",Del Real Auto Sales,4.140820980615735,(7 reviews),12995.0,2016,Dodge,Journey,R/T
2625,2013 Nissan Pathfinder SL,"129,903 mi.",Hudson Nissan,4.1,"(1,257 reviews)",10922.0,2013,Nissan,Pathfinder,SL
2626,2014 Audi A5 2.0T Premium Plus,"147,106 mi.",Central Truck and Auto,4.140820980615735,(1 review),11995.0,2014,Audi,A5,2.0T Premium Plus
2627,2008 Lexus GX 470 ,"168,616 mi.",Serra Auto Park,2.5,(152 reviews),12400.0,2008,Lexus,GX,470 
2628,2011 Nissan Altima 2.5 S,"104,485 mi.",Dillon's Auto Supercenter,2.9,(35 reviews),9994.0,2011,Nissan,Altima,2.5 S
2629,2002 Toyota Camry Solara SLE V6,"37,844 mi.",KAS Auto Sales,4.140820980615735,(16 reviews),11995.0,2002,Toyota,Camry,Solara SLE V6
2630,2013 Hyundai Elantra GLS,"65,169 mi.",Unkown,4.140820980615735,0,11888.0,2013,Hyundai,Elantra,GLS
2631,2018 Nissan Sentra SR,"82,795 mi.",Auto Boutique,4.8,"(1,074 reviews)",11500.0,2018,Nissan,Sentra,SR
2632,1997 Jeep Wrangler Sport,"137,508 mi.",Unkown,4.140820980615735,0,6800.0,1997,Jeep,Wrangler,Sport
2633,2008 Toyota Camry Solara SE,"93,462 mi.",Cincinnati Automotive Group Inc,3.5,(90 reviews),10999.0,2008,Toyota,Camry,Solara SE
2634,2010 Acura ZDX ,"158,667 mi.",Auto Show US,3.7,(17 reviews),11995.0,2010,Acura,ZDX,
2635,2018 Hyundai Santa Fe Sport 2.4L,"95,361 mi.",Lou Sobh Kia of Brunswick,4.9,(847 reviews),14987.0,2018,Hyundai,Santa,Fe Sport 2.4L
2636,2014 Chevrolet Equinox 2LT,"121,605 mi.",Elite Motors Auto Sales,4.140820980615735,(26 reviews),11999.0,2014,Chevrolet,Equinox,2LT
2637,2006 Pontiac Solstice Base,"95,285 mi.",Bob Howard Chrysler Dodge Jeep RAM,3.4,(499 reviews),7500.0,2006,Pontiac,Solstice,Base
2638,2011 Subaru Outback 2.5 i Premium,"110,505 mi.",Verhage Motors,4.140820980615735,(14 reviews),11895.0,2011,Subaru,Outback,2.5 i Premium
2639,2016 Lincoln MKZ Base,"94,001 mi.",KDK Mitsubishi,4.4,(725 reviews),13500.0,2016,Lincoln,MKZ,Base
2640,2009 Subaru Tribeca Special Edition 5-Passenger,"85,453 mi.",Priceline Autos,4.140820980615735,(0 reviews),8995.0,2009,Subaru,Tribeca,Special Edition 5-Passenger
2641,2017 Ford Utility Police Interceptor Base,"134,519 mi.",5 Stars Auto Sales,4.140820980615735,(7 reviews),12990.0,2017,Ford,Utility,Police Interceptor Base
2642,2005 Nissan 350Z Touring,"101,593 mi.",Dream Auto Collection Inc,4.140820980615735,(3 reviews),9900.0,2005,Nissan,350Z,Touring
2643,2013 Dodge Dart Limited/GT,"62,401 mi.",Fast Track Motors,4.5,(222 reviews),9999.0,2013,Dodge,Dart,Limited/GT
2644,2014 Nissan Rogue Select S,"68,691 mi.",S & J Motor Company,4.2,(147 reviews),14995.0,2014,Nissan,Rogue,Select S
2645,2008 Toyota Tacoma Base,"103,460 mi.",Karas Auto Sales,4.140820980615735,(0 reviews),10499.0,2008,Toyota,Tacoma,Base
2646,2002 Lincoln Blackwood ,"103,237 mi.",Automan Empire,4.140820980615735,(4 reviews),14295.0,2002,Lincoln,Blackwood,
2647,2004 Acura TL 3.2,"47,769 mi.",Barry's Auto Center Inc.,5.0,(89 reviews),10980.0,2004,Acura,TL,3.2
2648,2016 Volkswagen Jetta 1.4T S w/Technology,"118,917 mi.",Fort Collins Nissan,4.140820980615735,(4 reviews),11689.0,2016,Volkswagen,Jetta,1.4T S w/Technology
2649,2005 Dodge Magnum R/T,"123,111 mi.",East County Preowned Superstore,4.1,(376 reviews),12888.0,2005,Dodge,Magnum,R/T
2650,2011 Honda Accord EX-L,"150,755 mi.",Sport Durst Mazda of Goldsboro,4.140820980615735,(0 reviews),10200.0,2011,Honda,Accord,EX-L
2651,2015 Ford Escape SE,"85,654 mi.",Kendall Subaru of Eugene,4.8,(606 reviews),12988.0,2015,Ford,Escape,SE
2652,2006 Hummer H3 ,"105,288 mi.",Ken Ganley Chrysler Dodge Jeep Ram Hyundai Norwalk,4.9,(284 reviews),12398.0,2006,Hummer,H3,
2653,2007 Toyota Camry Hybrid Base,"114,024 mi.",Go Auto of Oklahoma City,4.140820980615735,(3 reviews),6995.0,2007,Toyota,Camry,Hybrid Base
2654,2013 Mazda MazdaSpeed3 Touring,"139,890 mi.",518 Auto Sales,4.140820980615735,(1 review),8999.0,2013,Mazda,MazdaSpeed3,Touring
2655,2013 Hyundai Genesis 3.8,"68,511 mi.",Aria Auto Inc,4.140820980615735,(0 reviews),14999.0,2013,Hyundai,Genesis,3.8
2656,2012 Hyundai Equus Signature,"143,751 mi.",Nesh Auto Sales,1.6,(32 reviews),10990.0,2012,Hyundai,Equus,Signature
2657,2009 Hummer H3 SUV,"122,815 mi.",Prime Wheels LLC,1.9,(31 reviews),10999.0,2009,Hummer,H3,SUV
2658,2007 Chevrolet Trailblazer LT,"189,477 mi.",Great Auto Deals,4.1,(148 reviews),3895.0,2007,Chevrolet,Trailblazer,LT
2659,2014 BMW 535d xDrive,"124,696 mi.",Pro Cars USA Inc,4.4,(18 reviews),14995.0,2014,BMW,535d,xDrive
2660,2013 Volkswagen Tiguan S,"102,085 mi.",Michigan City Auto,4.140820980615735,(0 reviews),10995.0,2013,Volkswagen,Tiguan,S
2661,2017 Hyundai Elantra SE,"98,645 mi.",American Motors of Jackson,4.140820980615735,(15 reviews),9994.0,2017,Hyundai,Elantra,SE
2662,2006 Ford Ranger XLT,"86,855 mi.",Lipscomb Auto Group,4.140820980615735,(26 reviews),9995.0,2006,Ford,Ranger,XLT
2663,2017 Buick Enclave Leather,"120,674 mi.",Prime Rides Autohaus,4.140820980615735,(2 reviews),14995.0,2017,Buick,Enclave,Leather
2664,1987 BMW 325 iC,"122,759 mi.",The Highline Group,4.6,(313 reviews),14998.0,1987,BMW,325,iC
2665,2015 Buick LaCrosse ,"110,049 mi.",Liberty Ford Maple Heights,4.0,(416 reviews),11632.0,2015,Buick,LaCrosse,
2666,2011 Cadillac DTS Premium,"104,992 mi.",Zimmerman Honda,5.0,"(2,835 reviews)",10995.0,2011,Cadillac,DTS,Premium
2667,2014 Ford Edge SE,"118,731 mi.",Rochester Car Clearance,4.9,(25 reviews),10990.0,2014,Ford,Edge,SE
2668,2008 Toyota Avalon Touring,"99,998 mi.",Certified MotorCar,4.8,(153 reviews),8590.0,2008,Toyota,Avalon,Touring
